,year,label,Category,Attribute,010800,011100,011101,011102,011200,011900,011901,011902,012000,012001,012002,012100
70,2014,ACS5YR,Housing Prices,Contract Rent 200 to 249,7.0,0.0,INACTIVE,INACTIVE,7.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
71,2014,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",599.0,581.0,INACTIVE,INACTIVE,372.0,INACTIVE,251.0,259.0,193.0,INACTIVE,INACTIVE,182.0
72,2014,ACS5YR,Housing Prices,Contract Rent 250 to 299,69.0,70.0,INACTIVE,INACTIVE,0.0,INACTIVE,27.0,0.0,52.0,INACTIVE,INACTIVE,0.0
73,2014,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),69.0,76.0,INACTIVE,INACTIVE,102.0,INACTIVE,54.0,26.0,17.0,INACTIVE,INACTIVE,53.0
74,2014,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,0.0,INACTIVE,INACTIVE,20.0,INACTIVE,9.0,0.0,53.0,INACTIVE,INACTIVE,0.0
75,2014,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
76,2014,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,17.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,89.0,INACTIVE,INACTIVE,0.0
77,2014,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
78,2014,ACS5YR,Housing Prices,Contract Rent 400 to 449,91.0,15.0,INACTIVE,INACTIVE,26.0,INACTIVE,7.0,26.0,0.0,INACTIVE,INACTIVE,15.0
79,2014,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,15.0,INACTIVE,INACTIVE,6.0,INACTIVE,0.0,0.0,21.0,INACTIVE,INACTIVE,23.0
80,2014,ACS5YR,Housing Prices,Contract Rent 550 to 599,12.0,70.0,INACTIVE,INACTIVE,23.0,INACTIVE,21.0,31.0,84.0,INACTIVE,INACTIVE,46.0
81,2014,ACS5YR,Housing Prices,Contract Rent 600 to 649,60.0,52.0,INACTIVE,INACTIVE,4.0,INACTIVE,0.0,29.0,33.0,INACTIVE,INACTIVE,78.0
82,2014,ACS5YR,Housing Prices,Contract Rent 650 to 699,27.0,44.0,INACTIVE,INACTIVE,37.0,INACTIVE,30.0,18.0,95.0,INACTIVE,INACTIVE,35.0
83,2014,ACS5YR,Housing Prices,Contract Rent 700 to 749,0.0,116.0,INACTIVE,INACTIVE,16.0,INACTIVE,8.0,66.0,77.0,INACTIVE,INACTIVE,0.0
84,2014,ACS5YR,Housing Prices,Contract Rent 750 to 749,47.0,89.0,INACTIVE,INACTIVE,43.0,INACTIVE,27.0,13.0,38.0,INACTIVE,INACTIVE,41.0
85,2014,ACS5YR,Housing Prices,Contract Rent 750 to 799,0.0,134.0,INACTIVE,INACTIVE,14.0,INACTIVE,0.0,30.0,34.0,INACTIVE,INACTIVE,48.0
86,2014,ACS5YR,Housing Prices,Contract Rent 800 to 899,54.0,124.0,INACTIVE,INACTIVE,38.0,INACTIVE,122.0,90.0,247.0,INACTIVE,INACTIVE,75.0
87,2014,ACS5YR,Housing Prices,Contract Rent 900 to 999,33.0,100.0,INACTIVE,INACTIVE,79.0,INACTIVE,129.0,93.0,163.0,INACTIVE,INACTIVE,177.0
88,2014,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
89,2014,ACS5YR,Housing Prices,Contract Rent Total,1999.0,2621.0,INACTIVE,INACTIVE,1244.0,INACTIVE,1219.0,1649.0,2494.0,INACTIVE,INACTIVE,2137.0
90,2014,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
91,2014,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",69.0,76.0,INACTIVE,INACTIVE,102.0,INACTIVE,54.0,26.0,17.0,INACTIVE,INACTIVE,53.0
92,2014,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,1930.0,2545.0,INACTIVE,INACTIVE,1142.0,INACTIVE,1165.0,1623.0,2477.0,INACTIVE,INACTIVE,2084.0
93,2014,ACS5YR,Housing Prices,Extremely Rent Burdened,0.1775887943971986,0.2086989698588325,INACTIVE,INACTIVE,0.1840836012861736,INACTIVE,0.1279737489745693,0.2013341419041843,0.2862870890136327,INACTIVE,INACTIVE,0.2882545624707534
94,2014,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
95,2014,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,0.0,INACTIVE,INACTIVE,12.0,INACTIVE,14.0,0.0,0.0,INACTIVE,INACTIVE,0.0
96,2014,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",202.0,107.0,INACTIVE,INACTIVE,302.0,INACTIVE,23.0,8.0,30.0,INACTIVE,INACTIVE,15.0
97,2014,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
98,2014,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
99,2014,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
100,2014,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
101,2014,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
102,2014,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
103,2014,ACS5YR,Housing Prices,Home Value 200000 to 249999,0.0,41.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,17.0
104,2014,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
105,2014,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
106,2014,ACS5YR,Housing Prices,Home Value 250000 to 299999,40.0,0.0,INACTIVE,INACTIVE,9.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
107,2014,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
108,2014,ACS5YR,Housing Prices,Home Value 300000 to 399999,12.0,38.0,INACTIVE,INACTIVE,0.0,INACTIVE,19.0,16.0,0.0,INACTIVE,INACTIVE,12.0
109,2014,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
110,2014,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
111,2014,ACS5YR,Housing Prices,Home Value 400000 to 499999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,25.0,24.0,0.0,INACTIVE,INACTIVE,53.0
112,2014,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,18.0,INACTIVE,INACTIVE,0.0
113,2014,ACS5YR,Housing Prices,Home Value 500000 to 749999,89.0,96.0,INACTIVE,INACTIVE,78.0,INACTIVE,168.0,21.0,24.0,INACTIVE,INACTIVE,0.0
114,2014,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
115,2014,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
116,2014,ACS5YR,Housing Prices,Home Value 750000 to 999999,107.0,112.0,INACTIVE,INACTIVE,55.0,INACTIVE,31.0,0.0,0.0,INACTIVE,INACTIVE,45.0
117,2014,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
118,2014,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
119,2014,ACS5YR,Housing Prices,Home Value Less than 10000,0.0,0.0,INACTIVE,INACTIVE,21.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
120,2014,ACS5YR,Housing Prices,Home Value Total,450.0,394.0,INACTIVE,INACTIVE,477.0,INACTIVE,280.0,69.0,72.0,INACTIVE,INACTIVE,142.0
121,2014,ACS5YR,Housing Prices,Housing Units with a Mortgage,167.0,274.0,INACTIVE,INACTIVE,265.0,INACTIVE,144.0,38.0,32.0,INACTIVE,INACTIVE,98.0
122,2014,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,127.0,137.0,INACTIVE,INACTIVE,123.0,INACTIVE,78.0,18.0,32.0,INACTIVE,INACTIVE,53.0
123,2014,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,0.0,77.0,INACTIVE,INACTIVE,38.0,INACTIVE,20.0,0.0,0.0,INACTIVE,INACTIVE,45.0
124,2014,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,40.0,60.0,INACTIVE,INACTIVE,88.0,INACTIVE,46.0,20.0,0.0,INACTIVE,INACTIVE,0.0
125,2014,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,16.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
126,2014,ACS5YR,Housing Prices,Housing Units without a Mortgage,283.0,120.0,INACTIVE,INACTIVE,212.0,INACTIVE,136.0,31.0,40.0,INACTIVE,INACTIVE,44.0
127,2014,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,224.0,120.0,INACTIVE,INACTIVE,140.0,INACTIVE,113.0,31.0,0.0,INACTIVE,INACTIVE,44.0
128,2014,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,20.0,0.0,INACTIVE,INACTIVE,17.0,INACTIVE,0.0,0.0,15.0,INACTIVE,INACTIVE,0.0
129,2014,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,24.0,0.0,INACTIVE,INACTIVE,43.0,INACTIVE,0.0,0.0,16.0,INACTIVE,INACTIVE,0.0
130,2014,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,15.0,0.0,INACTIVE,INACTIVE,12.0,INACTIVE,23.0,0.0,9.0,INACTIVE,INACTIVE,0.0
131,2014,ACS5YR,Housing Prices,Median Contract Rent,1316.8199052132702,1368.6666666666667,INACTIVE,INACTIVE,1297.8444444444444,INACTIVE,1382.6073619631902,1364.8988764044943,1153.250764525994,INACTIVE,INACTIVE,1409.2068965517242
132,2014,ACS5YR,Housing Prices,Median Home Value,803738.8878504673,950892.25,INACTIVE,INACTIVE,1000001.0,INACTIVE,627976.1666666666,422917.2083333333,562500.5,INACTIVE,INACTIVE,420755.30188679247
133,2014,ACS5YR,Housing Prices,Median Rent,1292.9577039274925,1322.4777070063694,INACTIVE,INACTIVE,1274.9187817258885,INACTIVE,1989.930463576159,1341.5705329153604,1133.9544740973313,INACTIVE,INACTIVE,1382.9032967032967
134,2014,ACS5YR,Housing Prices,Median Rent as % of Household Income,23.107333333333333,28.44626168224299,INACTIVE,INACTIVE,27.438666666666663,INACTIVE,28.79285714285714,29.79375,34.7275641025641,INACTIVE,INACTIVE,35.5753112033195
135,2014,ACS5YR,Housing Prices,Rent 100 to 149,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
136,2014,ACS5YR,Housing Prices,Rent 1000 to 1249,276.0,256.0,INACTIVE,INACTIVE,90.0,INACTIVE,121.0,242.0,637.0,INACTIVE,INACTIVE,351.0
137,2014,ACS5YR,Housing Prices,Rent 1250 to 1499,331.0,314.0,INACTIVE,INACTIVE,197.0,INACTIVE,77.0,319.0,292.0,INACTIVE,INACTIVE,455.0
138,2014,ACS5YR,Housing Prices,Rent 150 to 199,34.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,11.0,0.0,INACTIVE,INACTIVE,0.0
139,2014,ACS5YR,Housing Prices,Rent 1500 to 1999,310.0,568.0,INACTIVE,INACTIVE,180.0,INACTIVE,302.0,402.0,404.0,INACTIVE,INACTIVE,577.0
140,2014,ACS5YR,Housing Prices,Rent 200 to 249,0.0,0.0,INACTIVE,INACTIVE,7.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
141,2014,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",599.0,614.0,INACTIVE,INACTIVE,372.0,INACTIVE,286.0,293.0,201.0,INACTIVE,INACTIVE,223.0
142,2014,ACS5YR,Housing Prices,Rent 250 to 299,76.0,45.0,INACTIVE,INACTIVE,0.0,INACTIVE,41.0,0.0,21.0,INACTIVE,INACTIVE,0.0
143,2014,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),69.0,76.0,INACTIVE,INACTIVE,102.0,INACTIVE,54.0,26.0,17.0,INACTIVE,INACTIVE,53.0
144,2014,ACS5YR,Housing Prices,Rent 300 to 349,0.0,0.0,INACTIVE,INACTIVE,20.0,INACTIVE,9.0,0.0,84.0,INACTIVE,INACTIVE,0.0
145,2014,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
146,2014,ACS5YR,Housing Prices,Rent 350 to 399,0.0,17.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,52.0,INACTIVE,INACTIVE,0.0
147,2014,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
148,2014,ACS5YR,Housing Prices,Rent 400 to 449,0.0,25.0,INACTIVE,INACTIVE,26.0,INACTIVE,0.0,0.0,37.0,INACTIVE,INACTIVE,15.0
149,2014,ACS5YR,Housing Prices,Rent 450 to 499,91.0,30.0,INACTIVE,INACTIVE,6.0,INACTIVE,7.0,26.0,21.0,INACTIVE,INACTIVE,23.0
150,2014,ACS5YR,Housing Prices,Rent 500 to 549,12.0,70.0,INACTIVE,INACTIVE,12.0,INACTIVE,21.0,15.0,69.0,INACTIVE,INACTIVE,29.0
151,2014,ACS5YR,Housing Prices,Rent 550 to 599,60.0,52.0,INACTIVE,INACTIVE,15.0,INACTIVE,0.0,45.0,48.0,INACTIVE,INACTIVE,48.0
152,2014,ACS5YR,Housing Prices,Rent 600 to 649,0.0,44.0,INACTIVE,INACTIVE,8.0,INACTIVE,30.0,0.0,69.0,INACTIVE,INACTIVE,82.0
153,2014,ACS5YR,Housing Prices,Rent 650 to 699,0.0,49.0,INACTIVE,INACTIVE,21.0,INACTIVE,0.0,68.0,103.0,INACTIVE,INACTIVE,0.0
154,2014,ACS5YR,Housing Prices,Rent 700 to 749,14.0,156.0,INACTIVE,INACTIVE,17.0,INACTIVE,31.0,29.0,38.0,INACTIVE,INACTIVE,41.0
155,2014,ACS5YR,Housing Prices,Rent 750 to 799,60.0,87.0,INACTIVE,INACTIVE,32.0,INACTIVE,0.0,21.0,34.0,INACTIVE,INACTIVE,18.0
156,2014,ACS5YR,Housing Prices,Rent 800 to 899,54.0,103.0,INACTIVE,INACTIVE,50.0,INACTIVE,111.0,99.0,192.0,INACTIVE,INACTIVE,89.0
157,2014,ACS5YR,Housing Prices,Rent 900 to 999,13.0,115.0,INACTIVE,INACTIVE,89.0,INACTIVE,129.0,53.0,175.0,INACTIVE,INACTIVE,133.0
158,2014,ACS5YR,Housing Prices,Rent Burdened,0.368184092046023,0.4235024799694773,INACTIVE,INACTIVE,0.3979099678456592,INACTIVE,0.4126333059885151,0.4560339599757428,0.4755412991178829,INACTIVE,INACTIVE,0.5596630790828264
159,2014,ACS5YR,Housing Prices,Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
160,2014,ACS5YR,Housing Prices,Rent Total,1999.0,2621.0,INACTIVE,INACTIVE,1244.0,INACTIVE,1219.0,1649.0,2494.0,INACTIVE,INACTIVE,2137.0
161,2014,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",69.0,76.0,INACTIVE,INACTIVE,102.0,INACTIVE,54.0,26.0,17.0,INACTIVE,INACTIVE,53.0
162,2014,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
163,2014,ACS5YR,Housing Prices,Rent Total With cash rent,1930.0,2545.0,INACTIVE,INACTIVE,1142.0,INACTIVE,1165.0,1623.0,2477.0,INACTIVE,INACTIVE,2084.0
164,2014,ACS5YR,Housing Type,10-19 Units,0.2275862068965517,0.3417915010700091,INACTIVE,INACTIVE,0.2880780653372932,INACTIVE,0.187641723356009,0.2119341563786008,0.1817523533671252,INACTIVE,INACTIVE,0.1524179620034542
165,2014,ACS5YR,Housing Type,2-4 Units,0.2682395644283121,0.0635891164781412,INACTIVE,INACTIVE,0.1467967755621552,INACTIVE,0.0476190476190476,0.0354938271604938,0.0162925416364952,INACTIVE,INACTIVE,0.0103626943005181
166,2014,ACS5YR,Housing Type,20 Units or More,0.1800362976406533,0.4007948639559767,INACTIVE,INACTIVE,0.3411115825201527,INACTIVE,0.7018140589569161,0.7001028806584362,0.7538015930485156,INACTIVE,INACTIVE,0.7841105354058722
167,2014,ACS5YR,Housing Type,5-9 Units,0.2312159709618874,0.16936716600428,INACTIVE,INACTIVE,0.1540093338990242,INACTIVE,0.0538548752834467,0.0524691358024691,0.0300506879073135,INACTIVE,INACTIVE,0.0453367875647668
168,2014,ACS5YR,Housing Type,Other Type,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0141202027516292,INACTIVE,INACTIVE,0.0
169,2014,ACS5YR,Housing Type,Single Family Housing,0.0929219600725952,0.0244573524915927,INACTIVE,INACTIVE,0.0700042426813746,INACTIVE,0.0090702947845804,0.0,0.003982621288921,INACTIVE,INACTIVE,0.0077720207253886
170,2014,ACS5YR,Income,Household Income 10000 to 14999,159.0,201.0,INACTIVE,INACTIVE,99.0,INACTIVE,79.0,138.0,116.0,INACTIVE,INACTIVE,96.0
171,2014,ACS5YR,Income,Household Income 100000 to 124999,201.0,308.0,INACTIVE,INACTIVE,128.0,INACTIVE,52.0,197.0,175.0,INACTIVE,INACTIVE,144.0
172,2014,ACS5YR,Income,Household Income 125000 to 149999,233.0,170.0,INACTIVE,INACTIVE,58.0,INACTIVE,104.0,33.0,91.0,INACTIVE,INACTIVE,17.0
173,2014,ACS5YR,Income,Household Income 15000 to 19999,44.0,74.0,INACTIVE,INACTIVE,151.0,INACTIVE,111.0,30.0,165.0,INACTIVE,INACTIVE,242.0
174,2014,ACS5YR,Income,Household Income 150000 to 199999,247.0,151.0,INACTIVE,INACTIVE,161.0,INACTIVE,181.0,233.0,63.0,INACTIVE,INACTIVE,56.0
175,2014,ACS5YR,Income,Household Income 20000 to 24999,52.0,175.0,INACTIVE,INACTIVE,50.0,INACTIVE,39.0,132.0,351.0,INACTIVE,INACTIVE,115.0
176,2014,ACS5YR,Income,Household Income 25000 to 29999,45.0,121.0,INACTIVE,INACTIVE,78.0,INACTIVE,30.0,33.0,106.0,INACTIVE,INACTIVE,175.0
177,2014,ACS5YR,Income,Household Income 30000 to 34999,72.0,62.0,INACTIVE,INACTIVE,70.0,INACTIVE,37.0,127.0,67.0,INACTIVE,INACTIVE,101.0
178,2014,ACS5YR,Income,Household Income 35000 to 39999,58.0,222.0,INACTIVE,INACTIVE,40.0,INACTIVE,80.0,46.0,353.0,INACTIVE,INACTIVE,84.0
179,2014,ACS5YR,Income,Household Income 40000 to 44999,81.0,115.0,INACTIVE,INACTIVE,15.0,INACTIVE,26.0,58.0,93.0,INACTIVE,INACTIVE,96.0
180,2014,ACS5YR,Income,Household Income 45000 to 49999,13.0,125.0,INACTIVE,INACTIVE,53.0,INACTIVE,51.0,57.0,54.0,INACTIVE,INACTIVE,111.0
181,2014,ACS5YR,Income,Household Income 50000 to 59999,77.0,94.0,INACTIVE,INACTIVE,75.0,INACTIVE,194.0,114.0,77.0,INACTIVE,INACTIVE,315.0
182,2014,ACS5YR,Income,Household Income 60000 to 74999,208.0,197.0,INACTIVE,INACTIVE,114.0,INACTIVE,74.0,152.0,248.0,INACTIVE,INACTIVE,90.0
183,2014,ACS5YR,Income,Household Income 75000 to 99999,460.0,494.0,INACTIVE,INACTIVE,81.0,INACTIVE,109.0,159.0,168.0,INACTIVE,INACTIVE,381.0
184,2014,ACS5YR,Income,Household Income Greater than 200000,270.0,274.0,INACTIVE,INACTIVE,393.0,INACTIVE,186.0,56.0,64.0,INACTIVE,INACTIVE,88.0
185,2014,ACS5YR,Income,Household Income Less than 10000,229.0,232.0,INACTIVE,INACTIVE,155.0,INACTIVE,146.0,153.0,375.0,INACTIVE,INACTIVE,168.0
186,2014,ACS5YR,Income,Households Total for Income,2449.0,3015.0,INACTIVE,INACTIVE,1721.0,INACTIVE,1499.0,1718.0,2566.0,INACTIVE,INACTIVE,2279.0
187,2014,ACS5YR,Income,Median Family Income,88212.43523316062,87500.0,INACTIVE,INACTIVE,113839.28571428572,INACTIVE,149776.7857142857,37884.61538461538,35808.82352941176,INACTIVE,INACTIVE,44590.90909090909
188,2014,ACS5YR,Income,Median Household Income,85135.86956521739,66586.29441624365,INACTIVE,INACTIVE,69802.63157894737,INACTIVE,57757.73195876289,57456.14035087719,36458.92351274788,INACTIVE,INACTIVE,47815.31531531532
189,2014,ACS5YR,Income,Percent in Poverty,0.1860221803724628,0.1105807478122514,INACTIVE,INACTIVE,0.1390513320337881,INACTIVE,0.1371353939921636,0.1977142857142857,0.1967120181405895,INACTIVE,INACTIVE,0.1736526946107784
190,2014,ACS5YR,Journey to Work,Journey to Work by Bike,0.0,0.0313406848520023,INACTIVE,INACTIVE,0.0136596471257825,INACTIVE,0.0039682539682539,0.0133976420150053,0.0263157894736842,INACTIVE,INACTIVE,0.0290388548057259
191,2014,ACS5YR,Journey to Work,Journey to Work by Car,0.2785109983079526,0.1996517701683111,INACTIVE,INACTIVE,0.2595332953898691,INACTIVE,0.2228835978835978,0.1420150053590568,0.0631578947368421,INACTIVE,INACTIVE,0.1006134969325153
192,2014,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.0277495769881556,0.0507835171213,INACTIVE,INACTIVE,0.0671599317017643,INACTIVE,0.03505291005291,0.0037513397642015,0.0052631578947368,INACTIVE,INACTIVE,0.0216768916155419
193,2014,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.2507614213197969,0.148868253047011,INACTIVE,INACTIVE,0.1923733636881047,INACTIVE,0.1878306878306878,0.1382636655948553,0.0578947368421052,INACTIVE,INACTIVE,0.0789366053169734
194,2014,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0345177664974619,0.0455600696459663,INACTIVE,INACTIVE,0.0216277746158224,INACTIVE,0.0257936507936507,0.0766345123258306,0.0306220095693779,INACTIVE,INACTIVE,0.0122699386503067
195,2014,ACS5YR,Journey to Work,Journey to Work by Transit,0.24331641285956,0.3830528148578062,INACTIVE,INACTIVE,0.3221400113830392,INACTIVE,0.2943121693121693,0.2057877813504823,0.3665071770334928,INACTIVE,INACTIVE,0.2940695296523517
196,2014,ACS5YR,Journey to Work,Journey to Work by Walk,0.3309644670050761,0.281485780615206,INACTIVE,INACTIVE,0.2851451337507114,INACTIVE,0.371031746031746,0.5026795284030011,0.4636363636363636,INACTIVE,INACTIVE,0.4850715746421268
197,2014,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.1126903553299492,0.058908879860708,INACTIVE,INACTIVE,0.0978941377347751,INACTIVE,0.082010582010582,0.0594855305466238,0.0497607655502392,INACTIVE,INACTIVE,0.0789366053169734
198,2014,ACS5YR,Journey to Work,Total Workers 16 Years and Older,2955.0,3446.0,INACTIVE,INACTIVE,1757.0,INACTIVE,1512.0,1866.0,2090.0,INACTIVE,INACTIVE,2445.0
199,2014,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
200,2014,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.4026304624522698,0.248730964467005,INACTIVE,INACTIVE,0.298582995951417,INACTIVE,0.1752862218712988,0.2011538461538461,0.2488276670574443,INACTIVE,INACTIVE,0.2097358881408596
201,2014,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.4026304624522698,0.248730964467005,INACTIVE,INACTIVE,0.298582995951417,INACTIVE,0.1752862218712988,0.2011538461538461,0.2488276670574443,INACTIVE,INACTIVE,0.2097358881408596
202,2014,ACS5YR,Language Spoken at Home,English Only,0.5002121340687314,0.5612182741116751,INACTIVE,INACTIVE,0.5904183535762483,INACTIVE,0.7050927753651797,0.5861538461538461,0.6292497069167644,INACTIVE,INACTIVE,0.6602796478508545
203,2014,ACS5YR,Language Spoken at Home,"English Only, alternate",0.5002121340687314,0.5612182741116751,INACTIVE,INACTIVE,0.5904183535762483,INACTIVE,0.7050927753651797,0.5861538461538461,0.6292497069167644,INACTIVE,INACTIVE,0.6602796478508545
204,2014,ACS5YR,Language Spoken at Home,Other European Languages,0.0630038184132371,0.086497461928934,INACTIVE,INACTIVE,0.0630904183535762,INACTIVE,0.0489538097118041,0.043076923076923,0.0495310668229777,INACTIVE,INACTIVE,0.0484205075090626
205,2014,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0630038184132371,0.086497461928934,INACTIVE,INACTIVE,0.0630904183535762,INACTIVE,0.0489538097118041,0.043076923076923,0.0495310668229777,INACTIVE,INACTIVE,0.0484205075090626
