,Category,Attribute,Percent Of,2024_Golden Gate Park,2024_San Francisco,2023_Golden Gate Park,2023_San Francisco,2022_Golden Gate Park,2022_San Francisco,2021_Golden Gate Park,2021_San Francisco,2020_Golden Gate Park,2020_San Francisco,2019_Golden Gate Park,2019_San Francisco,2018_Golden Gate Park,2018_San Francisco,2017_Golden Gate Park,2017_San Francisco,2016_Golden Gate Park,2016_San Francisco,2015_Golden Gate Park,2015_San Francisco,2014_Golden Gate Park,2014_San Francisco,2013_Golden Gate Park,2013_San Francisco,2012_Golden Gate Park,2012_San Francisco,2011_Golden Gate Park,2011_San Francisco,2010_Golden Gate Park,2010_San Francisco,2000_Golden Gate Park,2000_San Francisco
216,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Hispanic or Latino",None,0.0,497.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
217,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Some Other Race Alone",None,0.0,72.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
219,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Two or More Races",None,0.0,529.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
220,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, White Alone",None,0.0,2277.0,0.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0
221,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, White Alone, Not Hispanic or Latino",None,0.0,2163.0,0.0,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0
222,Housing Prices,Housing Units without a Mortgage Not Computed,None,0.0,663.0,0.0,746.0,0.0,857.0,0.0,812.0,0.0,735.0,0.0,615.0,0.0,568.0,0.0,493.0,0.0,587.0,0.0,531.0,0.0,552.0,0.0,633.0,0.0,610.0,0.0,517.0,0.0,490.0,0.0,473.0
223,Housing Prices,"Housing Units without a Mortgage by Race, American Indian and Alaska Native Alone",None,0.0,78.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Housing Prices,"Housing Units without a Mortgage by Race, Asian Alone",None,0.0,23735.0,0.0,23398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Housing Prices,"Housing Units without a Mortgage by Race, Black or African American Alone",None,0.0,1415.0,0.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Housing Prices,"Housing Units without a Mortgage by Race, Hispanic or Latino",None,0.0,4209.0,0.0,4195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Housing Prices,"Housing Units without a Mortgage by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Housing Prices,"Housing Units without a Mortgage by Race, Some Other Race Alone",None,0.0,1547.0,0.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Housing Prices,"Housing Units without a Mortgage by Race, Two or More Races",None,0.0,3454.0,0.0,3289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Housing Prices,"Housing Units without a Mortgage by Race, White Alone",None,0.0,19611.0,0.0,19781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Housing Prices,"Housing Units without a Mortgage by Race, White Alone, Not Hispanic or Latino",None,0.0,18846.0,0.0,18836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Housing Prices,Median Contract Rent,None,0.0,2360.0052772189056,0.0,2314.345563889452,0.0,2227.5080744514366,0.0,2031.349010772372,0.0,1913.7382970647773,0.0,1820.420679762288,0.0,1735.5098943107714,0.0,1644.6230470258165,0.0,1574.3097010488264,0.0,1498.2431138766808,0.0,1277.125786163522,0.0,1428.0326904491783,0.0,1389.1041019388838,0.0,1332.518068921455,0.0,1264.2868923432152,1097.2222222222222,841.380743861205
233,Housing Prices,Median Gross Rent by Bedrooms - 1 Bedroom- COUNTY ONLY,Total,None,2527.9544131073585,None,2527.763279799277,None,2431.3887613866423,None,2332.782505826766,None,2236.9238444897705,None,1987.3592815457653,None,1879.697100817997,None,1773.904183048578,None,1702.3081390250975,None,1615.6187887418328,None,None,None,None,None,None,None,None,None,None,None,None
234,Housing Prices,Median Gross Rent by Bedrooms - 2 Bedrooms- COUNTY ONLY,Total,None,3037.3912325463225,None,2974.0977105440743,None,2888.7137188599822,None,2686.888502338676,None,2478.535920269136,None,2357.3725121002717,None,2259.758818197654,None,2163.1152869029315,None,2064.7827937154125,None,2040.4539020537125,None,None,None,None,None,None,None,None,None,None,None,None
235,Housing Prices,Median Gross Rent by Bedrooms - 3-4 Bedrooms- COUNTY ONLY,Total,None,6430.173012770701,None,6439.977962507547,None,6172.378898796101,None,5879.461080366243,None,5407.014069372479,None,5141.023766261463,None,5049.50689427445,None,4804.605713132323,None,4725.432584904807,None,4900.870439210516,None,None,None,None,None,None,None,None,None,None,None,None
236,Housing Prices,Median Gross Rent by Bedrooms - 5 Bedrooms or more- COUNTY ONLY,Total,None,2236.218649701972,None,1969.8453809326795,None,2070.645886936705,None,2411.8356148287407,None,2445.470040582478,None,1831.595673876872,None,1608.7699591836736,None,1489.3307520612218,None,1810.520923520924,None,1406.267073943865,None,None,None,None,None,None,None,None,None,None,None,None
237,Housing Prices,Median Gross Rent by Bedrooms - No Bedroom- COUNTY ONLY,Total,None,2056.9530122877245,None,2019.7694670479325,None,2009.441433506406,None,1869.028631857237,None,1853.5116718054253,None,1656.6306397444298,None,1578.3927933074528,None,1444.259250117122,None,1351.2930499794438,None,1307.3434908332092,None,None,None,None,None,None,None,None,None,None,None,None
238,Housing Prices,Median Home Value,None,0.0,1426646.1690381076,0.0,1419458.553982492,0.0,1388653.245774572,0.0,1274285.747280412,0.0,1202749.2454483495,0.0,1141164.276849138,0.0,1014371.7169332468,0.0,927726.0336210814,0.0,859155.3590486355,0.0,800109.7006738755,0.0,983842.0055049296,0.0,744882.6154443151,0.0,751347.0248321099,0.0,767822.1909596918,0.0,785814.4638548964,0.0,422742.7002745196
239,Housing Prices,Median Rent,None,0.0,2477.560434224673,0.0,2420.0504501979467,0.0,2316.617543624611,0.0,2130.896266987786,0.0,1990.7136894824707,0.0,1896.5871467423435,0.0,1806.484197708529,0.0,1710.554971943939,0.0,1632.989666060664,0.0,1558.9823431996829,0.0,1965.3573282929492,0.0,1488.3549711725911,0.0,1447.190041902884,0.0,1387.895407670619,0.0,1328.375972442621,1097.2222222222222,927.747476647232
240,Housing Prices,Median Rent as % of Household Income,None,0.0,25.094034253511204,0.0,25.122283722837228,0.0,24.78552434711643,0.0,24.74661730346344,0.0,24.884884489661,0.0,24.816020014044945,0.0,25.01581448239451,0.0,26.056794397037518,0.0,27.20303856565577,0.0,27.92436527127097,0.0,28.632000471809388,0.0,28.963136085198386,0.0,28.994228655185047,0.0,28.385966623770184,0.0,28.285377898351065,44.54166666666666,25.37444913267698
241,Housing Prices,Rent 100 to 149,None,0.0,399.0,0.0,333.0,0.0,251.0,0.0,321.0,0.0,458.0,0.0,694.0,0.0,750.0,0.0,972.0,0.0,1113.0,0.0,1137.0,0.0,1000.0,0.0,1037.0,0.0,1015.0,0.0,796.0,0.0,792.0,0.0,1888.0
242,Housing Prices,Rent 1000 to 1249,None,0.0,10990.0,0.0,11140.0,0.0,12152.0,0.0,14128.0,0.0,15829.0,0.0,16887.0,0.0,17905.0,0.0,19380.0,0.0,20684.0,0.0,23176.0,0.0,23850.0,0.0,24688.0,0.0,25259.0,0.0,26026.0,0.0,27324.0,27.0,31472.0
243,Housing Prices,Rent 1250 to 1499,None,0.0,11993.0,0.0,12954.0,0.0,13260.0,0.0,15788.0,0.0,15049.0,0.0,17442.0,0.0,18871.0,0.0,19847.0,0.0,22179.0,0.0,23455.0,0.0,23527.0,0.0,24109.0,0.0,24342.0,0.0,25891.0,0.0,25837.0,0.0,20419.0
244,Housing Prices,Rent 150 to 199,None,0.0,656.0,0.0,664.0,0.0,549.0,0.0,680.0,0.0,652.0,0.0,504.0,0.0,436.0,0.0,530.0,0.0,562.0,0.0,622.0,0.0,558.0,0.0,607.0,0.0,702.0,0.0,721.0,0.0,782.0,0.0,5637.0
245,Housing Prices,Rent 1500 to 1999,None,0.0,26179.0,0.0,25819.0,0.0,27908.0,0.0,30793.0,0.0,31148.0,0.0,33828.0,0.0,36134.0,0.0,39029.0,0.0,41804.0,0.0,42873.0,0.0,43912.0,0.0,44764.0,0.0,44086.0,0.0,42781.0,0.0,40777.0,0.0,25750.0
246,Housing Prices,Rent 200 to 249,None,0.0,1114.0,0.0,1291.0,0.0,1363.0,0.0,1752.0,0.0,2198.0,0.0,2088.0,0.0,2115.0,0.0,2279.0,0.0,2726.0,0.0,2892.0,0.0,2835.0,0.0,3427.0,0.0,3379.0,0.0,3218.0,0.0,3222.0,0.0,4434.0
247,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",None,0.0,28833.0,0.0,28543.0,0.0,29857.0,0.0,29065.0,0.0,27648.0,0.0,30072.0,0.0,30181.0,0.0,30039.0,0.0,29992.0,0.0,30192.0,0.0,66552.0,0.0,60497.0,0.0,55161.0,0.0,48885.0,0.0,43209.0,0.0,15785.0
248,Housing Prices,Rent 250 to 299,None,0.0,2073.0,0.0,2439.0,0.0,3153.0,0.0,5803.0,0.0,6828.0,0.0,6752.0,0.0,6408.0,0.0,6332.0,0.0,6101.0,0.0,6246.0,0.0,5723.0,0.0,5209.0,0.0,5168.0,0.0,5356.0,0.0,5328.0,0.0,3433.0
249,Housing Prices,Rent 2500 to 2999 (ACS2015-),None,0.0,24391.0,0.0,23658.0,0.0,23861.0,0.0,25262.0,0.0,24434.0,0.0,25889.0,0.0,24624.0,0.0,23011.0,0.0,21664.0,0.0,19249.0,0.0,5684.0,0.0,5764.0,0.0,5769.0,0.0,5919.0,0.0,6063.0,None,None
250,Housing Prices,Rent 300 to 349,None,0.0,4729.0,0.0,4995.0,0.0,6496.0,0.0,4202.0,0.0,3376.0,0.0,2910.0,0.0,2456.0,0.0,2707.0,0.0,2713.0,0.0,2489.0,0.0,2480.0,0.0,2326.0,0.0,2344.0,0.0,2147.0,0.0,2557.0,0.0,4508.0
251,Housing Prices,Rent 3000 to 3499 (ACS2015-),None,0.0,23089.0,0.0,23165.0,0.0,21987.0,0.0,22182.0,0.0,21888.0,0.0,21970.0,0.0,19425.0,0.0,17239.0,0.0,15017.0,0.0,12540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None
252,Housing Prices,Rent 350 to 399,None,0.0,2940.0,0.0,3246.0,0.0,2204.0,0.0,1664.0,0.0,1675.0,0.0,1848.0,0.0,2357.0,0.0,2210.0,0.0,1989.0,0.0,2084.0,0.0,1863.0,0.0,1785.0,0.0,1994.0,0.0,2073.0,0.0,2051.0,0.0,4710.0
253,Housing Prices,Rent 3500 or more (ACS2015-),None,0.0,60110.0,0.0,56730.0,0.0,51175.0,0.0,39942.0,0.0,31116.0,0.0,25265.0,0.0,21083.0,0.0,16596.0,0.0,12376.0,0.0,9419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None
254,Housing Prices,Rent 400 to 449,None,0.0,1973.0,0.0,1771.0,0.0,1557.0,0.0,2041.0,0.0,2130.0,0.0,2476.0,0.0,2654.0,0.0,3520.0,0.0,3748.0,0.0,3531.0,0.0,3364.0,0.0,3022.0,0.0,2909.0,0.0,2693.0,0.0,2957.0,0.0,4998.0
255,Housing Prices,Rent 450 to 499,None,0.0,1146.0,0.0,1365.0,0.0,1344.0,0.0,1820.0,0.0,2017.0,0.0,2634.0,0.0,2839.0,0.0,2806.0,0.0,2819.0,0.0,3015.0,0.0,3140.0,0.0,3012.0,0.0,3707.0,0.0,3919.0,0.0,3851.0,0.0,5235.0
256,Housing Prices,Rent 500 to 549,None,0.0,1595.0,0.0,2090.0,0.0,1941.0,0.0,2545.0,0.0,3108.0,0.0,3890.0,0.0,3635.0,0.0,3587.0,0.0,3490.0,0.0,3377.0,0.0,3189.0,0.0,3382.0,0.0,3717.0,0.0,3839.0,0.0,4185.0,0.0,6882.0
257,Housing Prices,Rent 550 to 599,None,0.0,2054.0,0.0,1848.0,0.0,1935.0,0.0,1999.0,0.0,2113.0,0.0,2503.0,0.0,2441.0,0.0,2450.0,0.0,2452.0,0.0,2731.0,0.0,2730.0,0.0,3361.0,0.0,3581.0,0.0,3762.0,0.0,3904.0,0.0,7125.0
258,Housing Prices,Rent 600 to 649,None,0.0,1502.0,0.0,1609.0,0.0,1676.0,0.0,1974.0,0.0,2322.0,0.0,2561.0,0.0,2668.0,0.0,3093.0,0.0,3223.0,0.0,3152.0,0.0,3149.0,0.0,3230.0,0.0,3283.0,0.0,3458.0,0.0,3487.0,0.0,8197.0
259,Housing Prices,Rent 650 to 699,None,0.0,1645.0,0.0,1681.0,0.0,1518.0,0.0,1884.0,0.0,2004.0,0.0,2473.0,0.0,2328.0,0.0,2515.0,0.0,2842.0,0.0,3314.0,0.0,3478.0,0.0,4046.0,0.0,3694.0,0.0,3713.0,0.0,3331.0,0.0,8174.0
260,Housing Prices,Rent 700 to 749,None,0.0,1246.0,0.0,1264.0,0.0,1597.0,0.0,1848.0,0.0,2276.0,0.0,2656.0,0.0,2923.0,0.0,2996.0,0.0,2989.0,0.0,3496.0,0.0,3495.0,0.0,3322.0,0.0,3793.0,0.0,3586.0,0.0,4533.0,6.0,8384.0
261,Housing Prices,Rent 750 to 799,None,0.0,1523.0,0.0,1563.0,0.0,1657.0,0.0,2450.0,0.0,2100.0,0.0,2412.0,0.0,2399.0,0.0,2728.0,0.0,3363.0,0.0,3196.0,0.0,3461.0,0.0,3629.0,0.0,3511.0,0.0,4044.0,0.0,4164.0,0.0,8123.0
262,Housing Prices,Rent 800 to 899,None,0.0,3410.0,0.0,3411.0,0.0,3519.0,0.0,4242.0,0.0,4916.0,0.0,5728.0,0.0,5821.0,0.0,6618.0,0.0,7523.0,0.0,8037.0,0.0,7956.0,0.0,8269.0,0.0,8259.0,0.0,9338.0,0.0,9785.0,0.0,17915.0
263,Housing Prices,Rent 900 to 999,None,0.0,3424.0,0.0,4029.0,0.0,4606.0,0.0,4824.0,0.0,5468.0,0.0,6388.0,0.0,7482.0,0.0,7666.0,0.0,7132.0,0.0,7223.0,0.0,7813.0,0.0,8256.0,0.0,8309.0,0.0,9945.0,0.0,10929.0,0.0,15951.0
264,Housing Prices,Rent Burdened,Total,None,0.3773702650417666,None,0.3624825280113618,None,0.3544816426889404,None,0.3563897828106696,None,0.3563544593994971,None,0.3529297030844112,None,0.3699197884845561,None,0.3878991192312319,None,0.4067626321451752,None,0.4173791589318863,None,0.4319849192718836,None,0.4383156700162905,None,0.4389853971390884,None,0.428152547877122,None,0.4262060341083199,0.7575757575757576,0.3576130496083063
265,Housing Prices,"Rent Burdened by Race, American Indian and Alaska Native Alone",None,None,0.4979472140762463,None,0.5551447935921133,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.4691943127962085
266,Housing Prices,"Rent Burdened by Race, Asian Alone",None,None,0.3627126767313683,None,0.3567332111202677,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3812438209123864
267,Housing Prices,"Rent Burdened by Race, Black or African American Alone",None,None,0.4991450334214208,None,0.4748090425121518,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.4144068808983395
268,Housing Prices,"Rent Burdened by Race, Hispanic or Latino",None,None,0.4300170092541874,None,0.4066213151927437,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3821778711484593
269,Housing Prices,"Rent Burdened by Race, Native Hawaiian and Other Pacific Islander Alone",None,None,0.2154626108998732,None,0.3017578125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3185378590078329
270,Housing Prices,"Rent Burdened by Race, Some Other Race Alone",None,None,0.4662886725009244,None,0.4382671480144404,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3943043788914974
271,Housing Prices,"Rent Burdened by Race, Two or More Races",None,None,0.3614381833473507,None,0.3510022484810792,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3802315227070347
272,Housing Prices,"Rent Burdened by Race, White Alone",None,None,0.3251238473035598,None,0.3056678706848527,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.0,0.3382252254934064
273,Housing Prices,"Rent Burdened by Race, White Alone, Not Hispanic or Latino",None,None,0.3214421138763047,None,0.3027903104002478,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.0,0.3354579487510488
274,Housing Prices,Rent Less than 100,None,0.0,754.0,0.0,626.0,0.0,381.0,0.0,475.0,0.0,576.0,0.0,515.0,0.0,661.0,0.0,807.0,0.0,967.0,0.0,985.0,0.0,920.0,0.0,790.0,0.0,565.0,0.0,361.0,0.0,441.0,0.0,882.0
275,Housing Prices,Rent Total,None,0.0,224342.0,0.0,222499.0,0.0,221247.0,0.0,222801.0,0.0,216352.0,0.0,225586.0,0.0,223908.0,0.0,224463.0,0.0,224942.0,0.0,224096.0,0.0,220679.0,0.0,218532.0,0.0,214547.0,0.0,212471.0,0.0,209509.0,33.0,214198.0
276,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",None,0.0,24391.0,0.0,23658.0,0.0,23861.0,0.0,25262.0,0.0,24434.0,0.0,25889.0,0.0,24624.0,0.0,23011.0,0.0,21664.0,0.0,19249.0,0.0,5684.0,0.0,5764.0,0.0,5769.0,0.0,5919.0,0.0,6063.0,0.0,4296.0
277,Housing Prices,Rent Total No cash rent (ACS2015-),None,0.0,6574.0,0.0,6265.0,0.0,5300.0,0.0,5117.0,0.0,5023.0,0.0,5201.0,0.0,5312.0,0.0,5506.0,0.0,5474.0,0.0,5665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.0
278,Housing Prices,Rent Total With cash rent,None,0.0,217768.0,0.0,216234.0,0.0,215947.0,0.0,217684.0,0.0,211329.0,0.0,220385.0,0.0,218596.0,0.0,218957.0,0.0,219468.0,0.0,218431.0,0.0,214995.0,0.0,212768.0,0.0,208778.0,0.0,206552.0,0.0,203446.0,33.0,209902.0
279,Housing Type,10-19 Units,Total Units,None,0.0925379197284142,None,0.0923999883084237,None,0.0900771942919437,None,0.0930403547035101,None,0.0962190515498388,None,0.0935187261717874,None,0.0946685050547191,None,0.0985825817499377,None,0.0992631055282631,None,0.0998890093101602,None,0.0989643813541247,None,0.1030360345325418,None,0.1013723169444355,None,0.10052668285996,None,0.1009007991263674,0.0,0.1011609484975196
280,Housing Type,2-4 Units,Total Units,None,0.2017718843922809,None,0.2021278668719187,None,0.2101162824957523,None,0.2096360130018344,None,0.2022287586138438,None,0.2142365774560225,None,0.2153279843703097,None,0.2133649627353271,None,0.2122846837883216,None,0.2137759032683493,None,0.2160211494761344,None,0.2171740852293648,None,0.2192934753633387,None,0.2190690726800969,None,0.2143170307250774,0.0,0.2333180387098263
281,Housing Type,20 Units or More,Total Units,None,0.3071685393801789,None,0.3055252440616536,None,0.3019416426866756,None,0.2920684353980636,None,0.2945817028635316,None,0.2800774094055451,None,0.2735017730947499,None,0.2661850371363068,None,0.2659349542938872,None,0.2614392228040165,None,0.2584728245557214,None,0.2548589532687503,None,0.2540519070620475,None,0.2523401446707764,None,0.2510832990389503,0.7575757575757576,0.2294308957166397
282,Housing Type,5-9 Units,Total Units,None,0.0921437915134281,None,0.0930332820203043,None,0.0927362724781724,None,0.0943524210098949,None,0.0946569352218048,None,0.0983492545060992,None,0.0986598761631959,None,0.1020946776856109,None,0.1036549343946272,None,0.1040544246112061,None,0.1046335574145608,None,0.1019472899265958,None,0.0992397342802,None,0.100793898922852,None,0.0996500628057915,0.2424242424242424,0.1129839810462099
283,Housing Type,Other Type,Total Units,None,0.0023091561062066,None,0.0018901381554589,None,0.0019715972147199,None,0.0020002822180357,None,0.0019957472819698,None,0.0018596400160261,None,0.0020529231896371,None,0.0020589919155043,None,0.0023319445308127,None,0.00235039107896,None,0.0021433856540617,None,0.0020211974071454,None,0.0017513835130034,None,0.0016540674293013,None,0.0015116426068034,0.0,0.0016160356913025
284,Housing Type,Single Family Housing,Total Units,None,0.304068708879491,None,0.3050234805822405,None,0.3031570108327359,None,0.3089024936686612,None,0.3103178044690111,None,0.3119583924445195,None,0.315788938127388,None,0.317713748777313,None,0.3165303774640881,None,0.3184910489273076,None,0.3197647015453969,None,0.3209624396356016,None,0.3242911828369747,None,0.3256161334370132,None,0.3325371656970098,0.0,0.3214901003385018
285,Income,Household Income 10000 to 14999,None,0.0,15308.0,0.0,15529.0,0.0,16000.0,0.0,16766.0,0.0,17288.0,0.0,18085.0,0.0,18491.0,0.0,19887.0,0.0,20617.0,0.0,21438.0,0.0,21208.0,0.0,21150.0,0.0,21154.0,0.0,20189.0,0.0,20010.0,0.0,16394.0
286,Income,"Household Income 10000 to 14999 by Race, American Indian and Alaska Native Alone",None,0.0,61.0,0.0,115.0,0.0,47.0,0.0,52.0,0.0,36.0,0.0,42.0,0.0,38.0,0.0,102.0,0.0,134.0,0.0,243.0,0.0,248.0,0.0,188.0,0.0,137.0,0.0,127.0,0.0,109.0,0.0,107.0
287,Income,"Household Income 10000 to 14999 by Race, Asian Alone",None,0.0,6450.0,0.0,6449.0,0.0,6244.0,0.0,6241.0,0.0,6597.0,0.0,6902.0,0.0,6638.0,0.0,6962.0,0.0,6979.0,0.0,7403.0,0.0,7024.0,0.0,7196.0,0.0,7379.0,0.0,7559.0,0.0,7106.0,0.0,4597.0
288,Income,"Household Income 10000 to 14999 by Race, Black or African American Alone",None,0.0,2060.0,0.0,2154.0,0.0,2293.0,0.0,2167.0,0.0,2366.0,0.0,2641.0,0.0,2669.0,0.0,2587.0,0.0,2678.0,0.0,2621.0,0.0,2597.0,0.0,2675.0,0.0,2708.0,0.0,2503.0,0.0,2631.0,0.0,2172.0
289,Income,"Household Income 10000 to 14999 by Race, Hispanic or Latino",None,0.0,1842.0,0.0,2017.0,0.0,1916.0,0.0,2139.0,0.0,2058.0,0.0,2364.0,0.0,2508.0,0.0,2832.0,0.0,2997.0,0.0,3057.0,0.0,2966.0,0.0,2657.0,0.0,2618.0,0.0,2269.0,0.0,2233.0,0.0,1650.0
290,Income,"Household Income 10000 to 14999 by Race, Native Hawaiian and Other Pacific Islander Alone",None,0.0,12.0,0.0,30.0,0.0,15.0,0.0,64.0,0.0,49.0,0.0,83.0,0.0,80.0,0.0,147.0,0.0,165.0,0.0,159.0,0.0,95.0,0.0,108.0,0.0,92.0,0.0,83.0,0.0,61.0,0.0,83.0
291,Income,"Household Income 10000 to 14999 by Race, Some Other Race Alone",None,0.0,1121.0,0.0,1204.0,0.0,1146.0,0.0,1235.0,0.0,1238.0,0.0,1461.0,0.0,1210.0,0.0,1478.0,0.0,1317.0,0.0,1207.0,0.0,911.0,0.0,898.0,0.0,765.0,0.0,809.0,0.0,717.0,0.0,680.0
292,Income,"Household Income 10000 to 14999 by Race, Two or More Races",None,0.0,1341.0,0.0,1286.0,0.0,1097.0,0.0,1138.0,0.0,764.0,0.0,524.0,0.0,705.0,0.0,849.0,0.0,859.0,0.0,910.0,0.0,888.0,0.0,798.0,0.0,853.0,0.0,598.0,0.0,646.0,0.0,560.0
293,Income,"Household Income 10000 to 14999 by Race, White Alone",None,0.0,4263.0,0.0,4291.0,0.0,5158.0,0.0,5869.0,0.0,6238.0,0.0,6432.0,0.0,7151.0,0.0,7762.0,0.0,8485.0,0.0,8895.0,0.0,9445.0,0.0,9287.0,0.0,9220.0,0.0,8510.0,0.0,8740.0,0.0,8195.0
294,Income,"Household Income 10000 to 14999 by Race, White Alone, Not Hispanic or Latino",None,0.0,3983.0,0.0,3902.0,0.0,4667.0,0.0,5219.0,0.0,5413.0,0.0,5501.0,0.0,5940.0,0.0,6490.0,0.0,6993.0,0.0,7415.0,0.0,7725.0,0.0,7782.0,0.0,7733.0,0.0,7294.0,0.0,7420.0,0.0,7365.0
295,Income,Household Income 100000 to 124999,None,0.0,26735.0,0.0,26209.0,0.0,25620.0,0.0,27559.0,0.0,27970.0,0.0,30267.0,0.0,31518.0,0.0,33643.0,0.0,33784.0,0.0,33451.0,0.0,33454.0,0.0,32521.0,0.0,32239.0,0.0,32711.0,0.0,33163.0,0.0,27331.0
