,year,label,Category,Attribute,017700,020100,020101,020102,020200,020201,020202,020700,020701,020702,020800,020801,020802,020900,021000,022801,022802,022803,022901,022902,022903
61,2000,DEC_SF3,Housing,"Owner Occupied by Race, Some Other Race Alone",0.064516129032258,0.0150537634408602,INACTIVE,INACTIVE,0.0416666666666666,INACTIVE,INACTIVE,0.0352112676056338,INACTIVE,INACTIVE,0.0665137614678899,INACTIVE,INACTIVE,0.1034482758620689,0.0511363636363636,0.0964912280701754,0.4622641509433962,0.2122015915119363,0.101639344262295,0.0980392156862745,0.1610486891385767
62,2000,DEC_SF3,Housing,"Owner Occupied by Race, Two or More Races",0.0895522388059701,0.0673076923076923,INACTIVE,INACTIVE,0.1702127659574468,INACTIVE,INACTIVE,0.2352941176470588,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.147239263803681,0.1043478260869565,0.25,0.1347517730496454,0.1634615384615384,0.7037037037037037,0.3283582089552239
63,2000,DEC_SF3,Housing,"Owner Occupied by Race, White Alone",0.1780487804878048,0.1511147811725846,INACTIVE,INACTIVE,0.1470145509282488,INACTIVE,INACTIVE,0.1790315415370946,INACTIVE,INACTIVE,0.1088739746457867,INACTIVE,INACTIVE,0.1129785247432306,0.1874615857406269,0.363013698630137,0.2819148936170212,0.3120481927710843,0.2541208791208791,0.3218673218673218,0.3257839721254355
64,2000,DEC_SF3,Housing,"Owner Occupied by Race, White Alone, Not Hispanic or Latino",0.2012195121951219,0.1683804627249357,INACTIVE,INACTIVE,0.1641791044776119,INACTIVE,INACTIVE,0.1857287449392712,INACTIVE,INACTIVE,0.1391106043329532,INACTIVE,INACTIVE,0.130057803468208,0.1960921144452198,0.375,0.2935153583617747,0.3621013133208255,0.3019390581717451,0.3584229390681003,0.319693094629156
65,2000,DEC_SF3,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,104.0,300.0,INACTIVE,INACTIVE,198.0,INACTIVE,INACTIVE,173.0,INACTIVE,INACTIVE,337.0,INACTIVE,INACTIVE,194.0,141.0,102.0,114.0,186.0,266.0,94.0,149.0
66,2000,DEC_SF3,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,485.0,1731.0,INACTIVE,INACTIVE,2419.0,INACTIVE,INACTIVE,2126.0,INACTIVE,INACTIVE,1761.0,INACTIVE,INACTIVE,1365.0,1677.0,824.0,316.0,867.0,741.0,449.0,637.0
67,2000,DEC_SF3,Housing,Renter Occupied,0.8573508005822417,0.880745880312229,INACTIVE,INACTIVE,0.8705921490352628,INACTIVE,INACTIVE,0.8266810499820209,INACTIVE,INACTIVE,0.8933559035124842,INACTIVE,INACTIVE,0.8847900113507378,0.8252383113935542,0.7041825095057034,0.6969205834683955,0.714867617107943,0.7904238618524333,0.7173051519154557,0.6968085106382979
68,2000,DEC_SF3,Housing,"Renter Occupied by Race, American Indian and Alaska Native Alone",,1.0,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,0.625,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,1.0,0.4347826086956521,,0.3125,1.0,1.0,1.0,1.0
69,2000,DEC_SF3,Housing,"Renter Occupied by Race, Asian Alone",0.8469387755102041,0.7815126050420168,INACTIVE,INACTIVE,0.8288973384030418,INACTIVE,INACTIVE,0.8061674008810573,INACTIVE,INACTIVE,0.7570977917981072,INACTIVE,INACTIVE,0.7083333333333334,0.8181818181818182,0.3703703703703703,0.9027777777777778,0.4489795918367347,0.7582417582417582,0.6222222222222222,0.3928571428571428
70,2000,DEC_SF3,Housing,"Renter Occupied by Race, Black or African American Alone",1.0,1.0,INACTIVE,INACTIVE,0.9649122807017544,INACTIVE,INACTIVE,0.9333333333333332,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,1.0,0.8588235294117647,0.45,1.0,1.0,0.6571428571428571,0.5833333333333334,1.0
71,2000,DEC_SF3,Housing,"Renter Occupied by Race, Hispanic or Latino",0.9388888888888888,0.9393627954779034,INACTIVE,INACTIVE,0.9528619528619529,INACTIVE,INACTIVE,0.8720682302771855,INACTIVE,INACTIVE,0.95,INACTIVE,INACTIVE,0.9196988707653702,0.8899297423887588,0.8597785977859779,0.6318181818181818,0.7872628726287263,0.8555133079847909,0.7982708933717579,0.7667304015296367
72,2000,DEC_SF3,Housing,"Renter Occupied by Race, Native Hawaiian and Other Pacific Islander Alone",1.0,1.0,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,,INACTIVE,INACTIVE,,INACTIVE,INACTIVE,,1.0,,,0.0,,,
73,2000,DEC_SF3,Housing,"Renter Occupied by Race, Some Other Race Alone",0.935483870967742,0.9849462365591398,INACTIVE,INACTIVE,0.9583333333333334,INACTIVE,INACTIVE,0.9647887323943662,INACTIVE,INACTIVE,0.93348623853211,INACTIVE,INACTIVE,0.896551724137931,0.9488636363636364,0.9035087719298246,0.5377358490566038,0.7877984084880637,0.898360655737705,0.9019607843137256,0.8389513108614233
74,2000,DEC_SF3,Housing,"Renter Occupied by Race, Two or More Races",0.9104477611940298,0.9326923076923076,INACTIVE,INACTIVE,0.8297872340425532,INACTIVE,INACTIVE,0.7647058823529411,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,1.0,0.852760736196319,0.8956521739130435,0.75,0.8652482269503546,0.8365384615384616,0.2962962962962963,0.6716417910447762
75,2000,DEC_SF3,Housing,"Renter Occupied by Race, White Alone",0.8219512195121951,0.8488852188274154,INACTIVE,INACTIVE,0.8529854490717511,INACTIVE,INACTIVE,0.8209684584629053,INACTIVE,INACTIVE,0.8911260253542133,INACTIVE,INACTIVE,0.8870214752567693,0.8125384142593731,0.636986301369863,0.7180851063829787,0.6879518072289157,0.7458791208791209,0.6781326781326781,0.6742160278745645
76,2000,DEC_SF3,Housing,"Renter Occupied by Race, White Alone, Not Hispanic or Latino",0.7987804878048781,0.8316195372750642,INACTIVE,INACTIVE,0.835820895522388,INACTIVE,INACTIVE,0.8142712550607287,INACTIVE,INACTIVE,0.8608893956670467,INACTIVE,INACTIVE,0.869942196531792,0.8039078855547802,0.625,0.7064846416382252,0.6378986866791745,0.6980609418282548,0.6415770609318996,0.680306905370844
77,2000,DEC_SF3,Housing,Total Number of Units,702.0,2424.0,INACTIVE,INACTIVE,3133.0,INACTIVE,INACTIVE,2857.0,INACTIVE,INACTIVE,2433.0,INACTIVE,INACTIVE,1813.0,2280.0,1373.0,641.0,1520.0,1303.0,799.0,1159.0
78,2000,DEC_SF3,Housing,Total Vacant Units,15.0,118.0,INACTIVE,INACTIVE,127.0,INACTIVE,INACTIVE,76.0,INACTIVE,INACTIVE,70.0,INACTIVE,INACTIVE,51.0,77.0,58.0,24.0,47.0,29.0,42.0,31.0
79,2000,DEC_SF3,Housing,Vacancy Rate,0.0213675213675213,0.0486798679867986,INACTIVE,INACTIVE,0.0405362272582189,INACTIVE,INACTIVE,0.0266013300665033,INACTIVE,INACTIVE,0.0287710645293875,INACTIVE,INACTIVE,0.0281301709873138,0.0337719298245614,0.0422432629278951,0.0374414976599064,0.0309210526315789,0.022256331542594,0.0525657071339173,0.0267471958584987
80,2000,DEC_SF3,Housing Prices,Contract Rent 100 to 149,9.0,90.0,INACTIVE,INACTIVE,113.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,10.0,INACTIVE,INACTIVE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
81,2000,DEC_SF3,Housing Prices,Contract Rent 1000 to 1249,81.0,142.0,INACTIVE,INACTIVE,276.0,INACTIVE,INACTIVE,291.0,INACTIVE,INACTIVE,151.0,INACTIVE,INACTIVE,150.0,347.0,155.0,53.0,209.0,275.0,94.0,124.0
82,2000,DEC_SF3,Housing Prices,Contract Rent 1250 to 1499,49.0,57.0,INACTIVE,INACTIVE,165.0,INACTIVE,INACTIVE,194.0,INACTIVE,INACTIVE,112.0,INACTIVE,INACTIVE,35.0,107.0,77.0,55.0,64.0,53.0,63.0,95.0
83,2000,DEC_SF3,Housing Prices,Contract Rent 150 to 199,0.0,172.0,INACTIVE,INACTIVE,107.0,INACTIVE,INACTIVE,69.0,INACTIVE,INACTIVE,145.0,INACTIVE,INACTIVE,36.0,12.0,0.0,15.0,21.0,0.0,9.0,0.0
84,2000,DEC_SF3,Housing Prices,Contract Rent 1500 to 1999,68.0,42.0,INACTIVE,INACTIVE,106.0,INACTIVE,INACTIVE,191.0,INACTIVE,INACTIVE,129.0,INACTIVE,INACTIVE,100.0,148.0,99.0,37.0,129.0,72.0,36.0,53.0
85,2000,DEC_SF3,Housing Prices,Contract Rent 200 to 249,0.0,39.0,INACTIVE,INACTIVE,56.0,INACTIVE,INACTIVE,18.0,INACTIVE,INACTIVE,19.0,INACTIVE,INACTIVE,17.0,11.0,0.0,0.0,9.0,7.0,0.0,0.0
86,2000,DEC_SF3,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",31.0,44.0,INACTIVE,INACTIVE,126.0,INACTIVE,INACTIVE,119.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,71.0,37.0,27.0,0.0,33.0,0.0,18.0,13.0
87,2000,DEC_SF3,Housing Prices,Contract Rent 250 to 299,0.0,66.0,INACTIVE,INACTIVE,62.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,61.0,INACTIVE,INACTIVE,0.0,10.0,26.0,13.0,0.0,0.0,0.0,3.0
88,2000,DEC_SF3,Housing Prices,Contract Rent 300 to 349,29.0,41.0,INACTIVE,INACTIVE,43.0,INACTIVE,INACTIVE,54.0,INACTIVE,INACTIVE,66.0,INACTIVE,INACTIVE,44.0,26.0,0.0,0.0,0.0,11.0,39.0,17.0
89,2000,DEC_SF3,Housing Prices,Contract Rent 350 to 399,24.0,99.0,INACTIVE,INACTIVE,76.0,INACTIVE,INACTIVE,23.0,INACTIVE,INACTIVE,129.0,INACTIVE,INACTIVE,46.0,8.0,39.0,23.0,10.0,39.0,0.0,0.0
90,2000,DEC_SF3,Housing Prices,Contract Rent 400 to 449,30.0,65.0,INACTIVE,INACTIVE,68.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,83.0,INACTIVE,INACTIVE,74.0,28.0,45.0,0.0,18.0,8.0,26.0,24.0
91,2000,DEC_SF3,Housing Prices,Contract Rent 500 to 549,28.0,10.0,INACTIVE,INACTIVE,51.0,INACTIVE,INACTIVE,130.0,INACTIVE,INACTIVE,115.0,INACTIVE,INACTIVE,73.0,64.0,35.0,39.0,43.0,12.0,0.0,35.0
92,2000,DEC_SF3,Housing Prices,Contract Rent 550 to 599,23.0,163.0,INACTIVE,INACTIVE,111.0,INACTIVE,INACTIVE,112.0,INACTIVE,INACTIVE,110.0,INACTIVE,INACTIVE,117.0,56.0,69.0,32.0,65.0,41.0,28.0,29.0
93,2000,DEC_SF3,Housing Prices,Contract Rent 600 to 649,35.0,225.0,INACTIVE,INACTIVE,140.0,INACTIVE,INACTIVE,89.0,INACTIVE,INACTIVE,73.0,INACTIVE,INACTIVE,144.0,12.0,23.0,0.0,7.0,45.0,19.0,43.0
94,2000,DEC_SF3,Housing Prices,Contract Rent 650 to 699,15.0,199.0,INACTIVE,INACTIVE,125.0,INACTIVE,INACTIVE,104.0,INACTIVE,INACTIVE,71.0,INACTIVE,INACTIVE,64.0,114.0,98.0,59.0,30.0,86.0,22.0,27.0
95,2000,DEC_SF3,Housing Prices,Contract Rent 700 to 749,44.0,95.0,INACTIVE,INACTIVE,71.0,INACTIVE,INACTIVE,115.0,INACTIVE,INACTIVE,87.0,INACTIVE,INACTIVE,102.0,103.0,38.0,30.0,44.0,29.0,53.0,48.0
96,2000,DEC_SF3,Housing Prices,Contract Rent 750 to 749,14.0,45.0,INACTIVE,INACTIVE,201.0,INACTIVE,INACTIVE,69.0,INACTIVE,INACTIVE,50.0,INACTIVE,INACTIVE,66.0,173.0,49.0,0.0,61.0,50.0,26.0,46.0
97,2000,DEC_SF3,Housing Prices,Contract Rent 750 to 799,8.0,127.0,INACTIVE,INACTIVE,201.0,INACTIVE,INACTIVE,134.0,INACTIVE,INACTIVE,154.0,INACTIVE,INACTIVE,108.0,134.0,33.0,16.0,45.0,40.0,9.0,37.0
98,2000,DEC_SF3,Housing Prices,Contract Rent 800 to 899,48.0,129.0,INACTIVE,INACTIVE,230.0,INACTIVE,INACTIVE,341.0,INACTIVE,INACTIVE,337.0,INACTIVE,INACTIVE,167.0,230.0,62.0,29.0,144.0,73.0,60.0,97.0
99,2000,DEC_SF3,Housing Prices,Contract Rent 900 to 999,53.0,85.0,INACTIVE,INACTIVE,209.0,INACTIVE,INACTIVE,213.0,INACTIVE,INACTIVE,138.0,INACTIVE,INACTIVE,119.0,187.0,51.0,19.0,121.0,166.0,41.0,71.0
100,2000,DEC_SF3,Housing Prices,Contract Rent Less than 100,0.0,58.0,INACTIVE,INACTIVE,47.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
101,2000,DEC_SF3,Housing Prices,Contract Rent Total,589.0,2031.0,INACTIVE,INACTIVE,2617.0,INACTIVE,INACTIVE,2299.0,INACTIVE,INACTIVE,2111.0,INACTIVE,INACTIVE,1559.0,1818.0,926.0,430.0,1053.0,1007.0,543.0,786.0
102,2000,DEC_SF3,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),0.0,38.0,INACTIVE,INACTIVE,33.0,INACTIVE,INACTIVE,33.0,INACTIVE,INACTIVE,57.0,INACTIVE,INACTIVE,23.0,11.0,0.0,10.0,0.0,0.0,0.0,11.0
103,2000,DEC_SF3,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",0.0,38.0,INACTIVE,INACTIVE,33.0,INACTIVE,INACTIVE,33.0,INACTIVE,INACTIVE,57.0,INACTIVE,INACTIVE,23.0,11.0,0.0,10.0,0.0,0.0,0.0,11.0
104,2000,DEC_SF3,Housing Prices,Contract Rent Total With cash Rent,589.0,1993.0,INACTIVE,INACTIVE,2584.0,INACTIVE,INACTIVE,2266.0,INACTIVE,INACTIVE,2054.0,INACTIVE,INACTIVE,1536.0,1807.0,926.0,420.0,1053.0,1007.0,543.0,775.0
105,2000,DEC_SF3,Housing Prices,Extremely Rent Burdened,0.1477079796264855,0.2560315115706548,INACTIVE,INACTIVE,0.1509361864730607,INACTIVE,INACTIVE,0.099608525445846,INACTIVE,INACTIVE,0.1563240170535291,INACTIVE,INACTIVE,0.1584348941629249,0.1358635863586358,0.1814254859611231,0.1302325581395348,0.1282051282051282,0.1459781529294935,0.14548802946593,0.148854961832061
106,2000,DEC_SF3,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2000,DEC_SF3,Housing Prices,Home Value 100000 to 124999,0.0,27.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2000,DEC_SF3,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",19.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,80.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,18.0,62.0,8.0,27.0,9.0,0.0,0.0,11.0
109,2000,DEC_SF3,Housing Prices,Home Value 125000 to 149999,0.0,26.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,24.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0
110,2000,DEC_SF3,Housing Prices,Home Value 15000 to 19999 ,0.0,10.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,6.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2000,DEC_SF3,Housing Prices,Home Value 150000 to 174999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,18.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
112,2000,DEC_SF3,Housing Prices,Home Value 175000 to 199999,0.0,14.0,INACTIVE,INACTIVE,22.0,INACTIVE,INACTIVE,4.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,4.0,0.0,7.0,0.0,5.0,12.0,14.0,25.0
113,2000,DEC_SF3,Housing Prices,Home Value 20000 to 24999 ,0.0,8.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2000,DEC_SF3,Housing Prices,Home Value 200000 to 249999,0.0,61.0,INACTIVE,INACTIVE,60.0,INACTIVE,INACTIVE,3.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,22.0,0.0,20.0,0.0,18.0,41.0,8.0,65.0
115,2000,DEC_SF3,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2000,DEC_SF3,Housing Prices,Home Value 250000 to 299999,0.0,36.0,INACTIVE,INACTIVE,34.0,INACTIVE,INACTIVE,18.0,INACTIVE,INACTIVE,11.0,INACTIVE,INACTIVE,11.0,0.0,52.0,9.0,33.0,0.0,45.0,15.0
117,2000,DEC_SF3,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
118,2000,DEC_SF3,Housing Prices,Home Value 300000 to 399999,20.0,38.0,INACTIVE,INACTIVE,77.0,INACTIVE,INACTIVE,72.0,INACTIVE,INACTIVE,61.0,INACTIVE,INACTIVE,35.0,79.0,113.0,42.0,106.0,61.0,72.0,110.0
119,2000,DEC_SF3,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2000,DEC_SF3,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,7.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
121,2000,DEC_SF3,Housing Prices,Home Value 400000 to 499999,11.0,31.0,INACTIVE,INACTIVE,78.0,INACTIVE,INACTIVE,38.0,INACTIVE,INACTIVE,57.0,INACTIVE,INACTIVE,39.0,60.0,62.0,57.0,120.0,85.0,41.0,28.0
122,2000,DEC_SF3,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,8.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
123,2000,DEC_SF3,Housing Prices,Home Value 500000 to 749999,38.0,19.0,INACTIVE,INACTIVE,81.0,INACTIVE,INACTIVE,140.0,INACTIVE,INACTIVE,68.0,INACTIVE,INACTIVE,33.0,107.0,76.0,29.0,82.0,45.0,22.0,25.0
124,2000,DEC_SF3,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,6.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
125,2000,DEC_SF3,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2000,DEC_SF3,Housing Prices,Home Value 750000 to 999999,10.0,5.0,INACTIVE,INACTIVE,37.0,INACTIVE,INACTIVE,121.0,INACTIVE,INACTIVE,10.0,INACTIVE,INACTIVE,8.0,77.0,22.0,0.0,28.0,23.0,0.0,27.0
127,2000,DEC_SF3,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
128,2000,DEC_SF3,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2000,DEC_SF3,Housing Prices,Home Value Less than 10000,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
130,2000,DEC_SF3,Housing Prices,Home Value Total,98.0,275.0,INACTIVE,INACTIVE,389.0,INACTIVE,INACTIVE,482.0,INACTIVE,INACTIVE,252.0,INACTIVE,INACTIVE,203.0,385.0,389.0,187.0,420.0,267.0,214.0,342.0
131,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage,14.0,17.0,INACTIVE,INACTIVE,34.0,INACTIVE,INACTIVE,122.0,INACTIVE,INACTIVE,21.0,INACTIVE,INACTIVE,35.0,84.0,108.0,36.0,132.0,63.0,64.0,109.0
132,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 0 to 30%,7.0,8.0,INACTIVE,INACTIVE,34.0,INACTIVE,INACTIVE,35.0,INACTIVE,INACTIVE,21.0,INACTIVE,INACTIVE,22.0,49.0,96.0,28.0,88.0,44.0,52.0,43.0
133,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 30-50%,7.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,49.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,35.0,0.0,0.0,36.0,9.0,4.0,38.0
134,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 50%+,0.0,9.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,30.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,13.0,0.0,12.0,8.0,8.0,10.0,8.0,28.0
135,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,8.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage,5.0,10.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,23.0,INACTIVE,INACTIVE,13.0,INACTIVE,INACTIVE,5.0,20.0,40.0,25.0,62.0,37.0,27.0,65.0
137,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 0 to 30%,5.0,10.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,13.0,INACTIVE,INACTIVE,5.0,11.0,40.0,17.0,62.0,37.0,27.0,45.0
138,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,9.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
139,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 50%+,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0
140,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2000,DEC_SF3,Housing Prices,Median Contract Rent,836.9791666666666,593.0,INACTIVE,INACTIVE,755.223880597015,INACTIVE,INACTIVE,831.6715542521994,INACTIVE,INACTIVE,752.5974025974026,INACTIVE,INACTIVE,736.3636363636364,833.1521739130435,806.4516129032259,698.3333333333334,924.3801652892562,937.6506024096384,833.75,833.7628865979382
142,2000,DEC_SF3,Housing Prices,Median Home Value,618421.052631579,243032.7868852459,INACTIVE,INACTIVE,401923.07692307694,INACTIVE,INACTIVE,678571.4285714286,INACTIVE,INACTIVE,415789.4736842105,INACTIVE,INACTIVE,390000.0,625000.0,376548.6725663717,434210.5263157895,424166.6666666667,422941.17647058825,338888.8888888889,327272.7272727273
143,2000,DEC_SF3,Housing Prices,Median Rent,916.0377358490566,625.7056451612904,INACTIVE,INACTIVE,788.9261744966443,INACTIVE,INACTIVE,904.8507462686568,INACTIVE,INACTIVE,783.7962962962963,INACTIVE,INACTIVE,772.5274725274726,845.5179282868526,829.2792792792793,746.6666666666666,960.7638888888888,992.608695652174,919.0,915.6565656565656
144,2000,DEC_SF3,Housing Prices,Median Rent as % of Household Income,20.83136363636364,29.39448275862069,INACTIVE,INACTIVE,25.145926966292134,INACTIVE,INACTIVE,21.69716049382716,INACTIVE,INACTIVE,26.02009345794393,INACTIVE,INACTIVE,26.475,24.525895765472317,20.434210526315788,23.192941176470587,26.852743902439023,24.05158227848101,22.068831168831167,23.284333333333333
145,2000,DEC_SF3,Housing Prices,Rent 100 to 149,9.0,39.0,INACTIVE,INACTIVE,81.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,10.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
146,2000,DEC_SF3,Housing Prices,Rent 1000 to 1249,73.0,135.0,INACTIVE,INACTIVE,284.0,INACTIVE,INACTIVE,333.0,INACTIVE,INACTIVE,197.0,INACTIVE,INACTIVE,198.0,366.0,162.0,55.0,159.0,332.0,105.0,71.0
147,2000,DEC_SF3,Housing Prices,Rent 1250 to 1499,60.0,84.0,INACTIVE,INACTIVE,244.0,INACTIVE,INACTIVE,201.0,INACTIVE,INACTIVE,126.0,INACTIVE,INACTIVE,64.0,142.0,112.0,59.0,120.0,58.0,72.0,152.0
148,2000,DEC_SF3,Housing Prices,Rent 150 to 199,0.0,198.0,INACTIVE,INACTIVE,120.0,INACTIVE,INACTIVE,20.0,INACTIVE,INACTIVE,98.0,INACTIVE,INACTIVE,14.0,0.0,0.0,9.0,10.0,0.0,9.0,5.0
149,2000,DEC_SF3,Housing Prices,Rent 1500 to 1999,69.0,53.0,INACTIVE,INACTIVE,122.0,INACTIVE,INACTIVE,225.0,INACTIVE,INACTIVE,180.0,INACTIVE,INACTIVE,97.0,166.0,108.0,50.0,158.0,93.0,22.0,60.0
150,2000,DEC_SF3,Housing Prices,Rent 200 to 249,0.0,49.0,INACTIVE,INACTIVE,75.0,INACTIVE,INACTIVE,58.0,INACTIVE,INACTIVE,53.0,INACTIVE,INACTIVE,28.0,23.0,0.0,0.0,11.0,0.0,0.0,0.0
